udi,product_id,type,air_temp_k,process_temp_k,rotational_speed_rpm,torque_nm,tool_wear_min,machine_failure,twf,hdf,pwf,osf,rnf,temp_diff_k,power_w,temperature_ratio,temp_diff_ratio,torque_speed_product,tool_wear_torque,tool_wear_ratio,torque_per_rpm,rpm_per_torque,torque_squared,rpm_squared,tool_wear_squared,type_L,type_M,type_H
3533,L50712,L,301.9,310.9,1486,40.3,6,0,0,0,0,0,0,9.0,6271.22631114492,1.0298111957601854,0.029811195760185493,59885.799999999996,241.79999999999998,0.14888337468982632,0.027119784656796767,36.87344913151365,1624.0899999999997,2208196,36,1,0,0
467,L47646,L,297.2,308.5,1550,41.5,125,0,0,0,0,0,0,11.300000000000011,6736.098248072115,1.038021534320323,0.038021534320323055,64325.0,5187.5,3.0120481927710845,0.026774193548387098,37.34939759036145,1722.25,2402500,15625,1,0,0
1534,M16393,M,298.0,308.9,1339,51.4,68,0,0,0,0,0,0,10.899999999999975,7207.295258208536,1.0365771812080535,0.03657718120805361,68824.59999999999,3495.2,1.3229571984435797,0.038386855862584016,26.05058365758755,2641.96,1792921,4624,0,1,0
7520,L54699,L,300.2,311.6,1999,21.0,19,0,0,0,0,0,0,11.400000000000034,4396.030600168197,1.037974683544304,0.03797468354430391,41979.0,399.0,0.9047619047619048,0.010505252626313157,95.19047619047619,441.0,3996001,361,1,0,0
768,L47947,L,296.9,308.0,1546,31.1,11,0,0,0,0,0,0,11.100000000000025,5034.988658006313,1.0373863253620748,0.03738632536207486,48080.600000000006,342.1,0.35369774919614144,0.020116429495472186,49.71061093247588,967.21,2390116,121,1,0,0
5342,H34755,H,303.5,312.8,1404,55.8,84,0,0,0,0,0,0,9.300000000000011,8204.080719290529,1.0306425041186162,0.030642504118616184,78343.2,4687.2,1.5053763440860215,0.03974358974358974,25.161290322580648,3113.64,1971216,7056,0,0,1
8681,L55860,L,297.2,308.5,1494,39.6,181,0,0,0,0,0,0,11.300000000000011,6195.47204029136,1.038021534320323,0.038021534320323055,59162.4,7167.6,4.570707070707071,0.02650602409638554,37.72727272727273,1568.16,2232036,32761,1,0,0
5746,L52925,L,302.1,311.5,1987,20.1,21,0,0,0,0,0,0,9.399999999999975,4182.370883797556,1.0311155246607082,0.031115524660708292,39938.700000000004,422.1,1.044776119402985,0.010115752390538501,98.85572139303481,404.01000000000005,3948169,441,1,0,0
5960,L53139,L,300.6,310.8,1378,51.2,119,0,0,0,0,0,0,10.199999999999989,7388.355714810427,1.033932135728543,0.033932135728542874,70553.6,6092.8,2.32421875,0.03715529753265603,26.9140625,2621.4400000000005,1898884,14161,1,0,0
5419,L52598,L,302.6,312.4,1398,41.6,40,0,0,0,0,0,0,9.799999999999956,6090.16585454303,1.0323859881031063,0.032385988103106264,58156.8,1664.0,0.9615384615384615,0.029756795422031475,33.605769230769226,1730.5600000000002,1954404,1600,1,0,0
9786,H39199,H,298.7,309.7,1697,29.8,74,0,0,0,0,0,0,11.0,5295.740848254267,1.0368262470706395,0.03682624707063944,50570.6,2205.2000000000003,2.483221476510067,0.01756040070713023,56.946308724832214,888.0400000000001,2879809,5476,0,0,1
746,L47925,L,296.7,308.0,1451,50.7,197,0,0,0,0,0,0,11.300000000000011,7703.782089206355,1.0380856083586114,0.03808560835861143,73565.7,9987.900000000001,3.88560157790927,0.03494141971054445,28.619329388560157,2570.4900000000002,2105401,38809,1,0,0
7860,M22719,M,300.5,311.9,1370,44.8,20,0,0,0,0,0,0,11.399999999999975,6427.279690224237,1.0379367720465889,0.037936772046588935,61375.99999999999,896.0,0.44642857142857145,0.032700729927007295,30.580357142857146,2007.0399999999997,1876900,400,0,1,0
5851,L53030,L,301.3,311.1,1560,35.3,55,0,0,0,0,0,0,9.800000000000011,5766.707474929423,1.0325257218718886,0.03252572187188852,55067.99999999999,1941.4999999999998,1.558073654390935,0.022628205128205126,44.19263456090652,1246.0899999999997,2433600,3025,1,0,0
6050,M20909,M,300.9,311.0,1567,34.3,130,0,0,0,0,0,0,10.100000000000025,5628.487870146985,1.0335659687603855,0.033565968760385596,53748.1,4459.0,3.7900874635568518,0.02188895979578813,45.68513119533528,1176.4899999999998,2455489,16900,0,1,0
4948,L52127,L,303.7,312.7,1395,53.9,123,0,0,0,0,0,0,9.0,7873.930747324777,1.0296345077378992,0.029634507737899243,75190.5,6629.7,2.282003710575139,0.03863799283154122,25.88126159554731,2905.21,1946025,15129,1,0,0
6184,H35597,H,301.0,310.9,1495,37.3,21,0,0,0,0,0,0,9.899999999999975,5839.540064615147,1.0328903654485049,0.032890365448504905,55763.49999999999,783.3,0.5630026809651475,0.02494983277591973,40.080428954423596,1391.2899999999997,2235025,441,0,0,1
5002,M19861,M,303.6,312.7,2174,17.6,37,0,0,0,0,0,0,9.099999999999966,4006.82915829047,1.0299736495388667,0.029973649538866817,38262.4,651.2,2.102272727272727,0.008095676172953082,123.52272727272727,309.76000000000005,4726276,1369,0,1,0
8838,M23697,M,297.5,309.1,1540,38.5,176,0,0,0,0,0,0,11.600000000000025,6208.834281044628,1.0389915966386556,0.03899159663865554,59290.0,6776.0,4.571428571428571,0.025,40.0,1482.25,2371600,30976,0,1,0
368,M15227,M,297.6,308.4,1569,38.3,93,0,0,0,0,0,0,10.799999999999956,6292.892828479178,1.036290322580645,0.03629032258064501,60092.7,3561.8999999999996,2.428198433420366,0.024410452517527086,40.96605744125327,1466.8899999999999,2461761,8649,0,1,0
5688,L52867,L,302.3,311.7,2170,18.2,91,0,0,0,0,0,0,9.399999999999975,4135.802008695843,1.031094938802514,0.031094938802513978,39494.0,1656.2,5.0,0.008387096774193548,119.23076923076924,331.23999999999995,4708900,8281,1,0,0
298,L47477,L,298.0,308.5,1713,25.3,124,0,0,0,0,0,0,10.5,4538.438995155423,1.0352348993288591,0.03523489932885906,43338.9,3137.2000000000003,4.901185770750988,0.014769410391126678,67.70750988142292,640.09,2934369,15376,1,0,0
5401,L52580,L,302.7,312.4,1477,46.3,251,1,0,0,0,1,0,9.699999999999989,7161.270925833444,1.0320449289725802,0.03204492897258008,68385.09999999999,11621.3,5.421166306695465,0.03134732566012187,31.90064794816415,2143.6899999999996,2181529,63001,1,0,0
1174,H30587,H,297.1,308.0,1559,38.8,229,0,0,0,0,0,0,10.899999999999975,6334.414211384124,1.0366879838438237,0.036687983843823546,60489.2,8885.199999999999,5.902061855670103,0.024887748556767158,40.180412371134025,1505.4399999999998,2430481,52441,0,0,1
3213,L50392,L,300.3,309.2,1649,32.4,50,0,0,0,0,0,0,8.899999999999977,5594.925188631134,1.0296370296370296,0.02963702963702956,53427.6,1620.0,1.5432098765432098,0.019648271679805943,50.89506172839506,1049.76,2719201,2500,1,0,0
6427,L53606,L,300.2,309.7,1448,36.8,14,0,0,0,0,0,0,9.5,5580.138759208238,1.0316455696202531,0.03164556962025317,53286.399999999994,515.1999999999999,0.3804347826086957,0.025414364640883976,39.34782608695652,1354.2399999999998,2096704,196,1,0,0
1284,L48463,L,298.3,309.4,1356,45.4,96,0,0,0,0,0,0,11.099999999999966,6446.799452578542,1.0372108615487763,0.037210861548776286,61562.4,4358.4,2.1145374449339207,0.03348082595870206,29.867841409691632,2061.16,1838736,9216,1,0,0
3479,L50658,L,301.8,310.7,1597,30.8,74,0,0,0,0,0,0,8.899999999999977,5150.913426923777,1.0294897282968853,0.029489728296885277,49187.6,2279.2000000000003,2.4025974025974026,0.01928616155291171,51.85064935064935,948.6400000000001,2550409,5476,1,0,0
9618,L56797,L,299.0,310.2,1516,35.3,102,0,0,0,0,0,0,11.199999999999989,5604.056751277568,1.037458193979933,0.03745819397993307,53514.799999999996,3600.6,2.889518413597734,0.023284960422163586,42.94617563739377,1246.0899999999997,2298256,10404,1,0,0
3949,M18808,M,302.2,311.3,1510,37.1,10,0,0,0,0,0,0,9.100000000000025,5866.50540155846,1.0301125082726672,0.03011250827266719,56021.0,371.0,0.2695417789757412,0.02456953642384106,40.700808625336926,1376.41,2280100,100,0,1,0
2266,M17125,M,299.2,308.4,1330,51.2,56,0,0,0,0,0,0,9.199999999999989,7130.996444628352,1.0307486631016043,0.03074866310160424,68096.0,2867.2000000000003,1.09375,0.038496240601503764,25.9765625,2621.4400000000005,1768900,3136,0,1,0
2801,M17660,M,300.2,309.5,1500,45.7,89,0,0,0,0,0,0,9.300000000000011,7178.539213452678,1.0309793471019322,0.030979347101932085,68550.0,4067.3,1.947483588621444,0.03046666666666667,32.82275711159737,2088.4900000000002,2250000,7921,0,1,0
3330,L50509,L,301.6,310.7,1683,29.7,131,0,0,0,0,0,0,9.099999999999966,5234.427431631706,1.0301724137931034,0.03017241379310333,49985.1,3890.7,4.410774410774411,0.01764705882352941,56.66666666666667,882.0899999999999,2832489,17161,1,0,0
7326,L54505,L,299.9,310.4,1419,45.7,178,0,0,0,0,0,0,10.5,6790.8980959262335,1.0350116705568524,0.03501167055685229,64848.3,8134.6,3.894967177242888,0.032205778717406625,31.050328227571114,2088.4900000000002,2013561,31684,1,0,0
9911,L57090,L,298.6,309.0,1469,46.0,4,0,0,0,0,0,0,10.399999999999975,7076.3327324558895,1.0348292029470862,0.034829202947086316,67574.0,184.0,0.08695652173913043,0.031313818924438394,31.934782608695652,2116.0,2157961,16,1,0,0
6060,L53239,L,300.9,311.0,2235,15.8,156,0,0,0,0,0,0,10.100000000000025,3697.9687125405458,1.0335659687603855,0.033565968760385596,35313.0,2464.8,9.873417721518987,0.007069351230425056,141.45569620253164,249.64000000000001,4995225,24336,1,0,0
3481,L50660,L,301.9,310.8,1400,58.2,79,0,0,0,0,0,0,8.900000000000034,8532.565647149877,1.029479960251739,0.0294799602517391,81480.0,4597.8,1.3573883161512026,0.04157142857142857,24.054982817869416,3387.2400000000002,1960000,6241,1,0,0
1588,M16447,M,298.2,308.3,1448,43.3,199,0,0,0,0,0,0,10.100000000000025,6565.761094394476,1.0338698859825621,0.033869885982562124,62698.399999999994,8616.699999999999,4.595842956120093,0.02990331491712707,33.441108545034645,1874.8899999999996,2096704,39601,0,1,0
9290,L56469,L,298.2,308.9,1367,45.0,85,0,0,0,0,0,0,10.699999999999989,6441.835736185871,1.0358819584171697,0.035881958417169645,61515.0,3825.0,1.8888888888888888,0.03291880029261156,30.377777777777776,2025.0,1868689,7225,1,0,0
9907,M24766,M,298.6,309.1,1587,37.3,203,0,0,0,0,0,0,10.5,6198.896376283771,1.0351640991292699,0.035164099129269925,59195.1,7571.9,5.442359249329759,0.02350346565847511,42.54691689008043,1391.2899999999997,2518569,41209,0,1,0
3163,L50342,L,300.5,309.9,1480,40.0,148,0,0,0,0,0,0,9.399999999999975,6199.409503083858,1.0312811980033276,0.0312811980033277,59200.0,5920.0,3.7,0.02702702702702703,37.0,1600.0,2190400,21904,1,0,0
7102,L54281,L,300.8,310.2,1850,22.8,33,0,0,0,0,0,0,9.399999999999975,4417.07927094725,1.03125,0.031249999999999917,42180.0,752.4,1.4473684210526316,0.012324324324324325,81.14035087719299,519.84,3422500,1089,1,0,0
7,L47186,L,298.1,308.6,1558,42.4,14,0,0,0,0,0,0,10.5,6917.703247400629,1.0352230795035222,0.035223079503522305,66059.2,593.6,0.33018867924528306,0.027214377406931962,36.74528301886792,1797.76,2427364,196,1,0,0
1173,L48352,L,297.1,308.1,1446,36.6,227,0,0,0,0,0,0,11.0,5542.146432050826,1.037024570851565,0.037024570851565124,52923.6,8308.2,6.202185792349726,0.025311203319502075,39.50819672131147,1339.5600000000002,2090916,51529,1,0,0
5752,H35165,H,302.3,311.8,1475,42.8,38,0,0,0,0,0,0,9.5,6610.958140704121,1.0314257360238175,0.0314257360238174,63129.99999999999,1626.3999999999999,0.8878504672897197,0.02901694915254237,34.46261682242991,1831.8399999999997,2175625,1444,0,0,1
6287,L53466,L,301.1,310.6,1611,35.2,70,0,0,0,0,0,0,9.5,5938.364097521571,1.03155097974095,0.03155097974094985,56707.200000000004,2464.0,1.9886363636363635,0.021849782743637493,45.76704545454545,1239.0400000000002,2595321,4900,1,0,0
7267,L54446,L,300.4,310.5,1578,32.8,26,0,0,0,0,0,0,10.100000000000025,5420.126973385398,1.0336218375499335,0.0336218375499335,51758.399999999994,852.8,0.7926829268292683,0.020785804816223066,48.10975609756098,1075.84,2490084,676,1,0,0
8900,M23759,M,297.3,308.5,1710,27.7,138,0,0,0,0,0,0,11.199999999999989,4960.260640752925,1.0376723847965017,0.03767238479650181,47367.0,3822.6,4.981949458483754,0.016198830409356723,61.73285198555957,767.29,2924100,19044,0,1,0
4532,L51711,L,302.5,310.5,1520,41.2,154,0,0,0,0,0,0,8.0,6557.969944613575,1.0264462809917356,0.026446280991735537,62624.00000000001,6344.8,3.7378640776699026,0.02710526315789474,36.89320388349514,1697.4400000000003,2310400,23716,1,0,0
4188,M19047,M,302.2,310.7,1601,33.0,166,0,0,0,0,0,0,8.5,5532.658822236985,1.028127068166777,0.02812706816677697,52833.0,5478.0,5.03030303030303,0.02061211742660837,48.515151515151516,1089.0,2563201,27556,0,1,0
1241,L48420,L,297.2,308.6,1636,31.3,192,0,0,0,0,0,0,11.400000000000034,5362.363556461394,1.0383580080753703,0.03835800807537024,51206.8,6009.6,6.134185303514377,0.0191320293398533,52.26837060702875,979.69,2676496,36864,1,0,0
8967,L56146,L,297.1,307.8,1636,30.3,90,0,0,0,0,0,0,10.699999999999989,5191.042037085631,1.0360148098283406,0.036014809828340585,49570.8,2727.0,2.9702970297029703,0.01852078239608802,53.993399339933994,918.09,2676496,8100,1,0,0
1011,M15870,M,296.2,307.2,1552,34.8,8,0,0,0,0,0,0,11.0,5655.872086110775,1.037137069547603,0.03713706954760297,54009.6,278.4,0.2298850574712644,0.02242268041237113,44.59770114942529,1211.0399999999997,2408704,64,0,1,0
7767,L54946,L,300.3,311.4,1318,52.7,13,0,0,0,0,0,0,11.099999999999966,7273.6875829544,1.036963036963037,0.03696303696303685,69458.6,685.1,0.24667931688804554,0.03998482549317148,25.009487666034154,2777.2900000000004,1737124,169,1,0,0
2761,L49940,L,299.8,309.2,1400,42.6,210,0,0,0,0,0,0,9.399999999999975,6245.486195336508,1.0313542361574382,0.03135423615743821,59640.0,8946.0,4.929577464788732,0.03042857142857143,32.863849765258216,1814.7600000000002,1960000,44100,1,0,0
9788,H39201,H,298.6,309.5,1420,50.4,82,0,0,0,0,0,0,10.899999999999975,7494.583434403809,1.036503683858004,0.036503683858003934,71568.0,4132.8,1.626984126984127,0.03549295774647887,28.174603174603174,2540.16,2016400,6724,0,0,1
4062,L51241,L,301.9,310.8,1906,21.7,62,0,0,0,0,0,0,8.900000000000034,4331.230015700153,1.029479960251739,0.0294799602517391,41360.2,1345.3999999999999,2.857142857142857,0.011385099685204616,87.83410138248848,470.89,3632836,3844,1,0,0
4211,L51390,L,302.1,310.8,1565,35.3,6,0,0,0,0,0,0,8.699999999999989,5785.190511708043,1.0287984111221449,0.028798411122144946,55244.49999999999,211.79999999999998,0.16997167138810199,0.02255591054313099,44.334277620396605,1246.0899999999997,2449225,36,1,0,0
4241,L51420,L,302.4,311.1,1905,20.9,77,0,0,0,0,0,0,8.700000000000045,4169.364690211693,1.0287698412698414,0.02876984126984142,39814.5,1609.3,3.68421052631579,0.010971128608923884,91.14832535885168,436.80999999999995,3629025,5929,1,0,0
1469,M16328,M,298.6,309.8,1419,44.9,115,0,0,0,0,0,0,11.199999999999989,6672.020229914395,1.0375083724045546,0.03750837240455455,63713.1,5163.5,2.561247216035635,0.03164200140944327,31.603563474387528,2016.0099999999998,2013561,13225,0,1,0
802,L47981,L,296.9,307.8,1285,52.1,100,0,0,0,0,0,0,10.900000000000034,7010.830525628543,1.0367126978780736,0.03671269787807354,66948.5,5210.0,1.9193857965451055,0.04054474708171207,24.664107485604607,2714.4100000000003,1651225,10000,1,0,0
218,L47397,L,298.3,308.5,1664,31.6,144,0,0,0,0,0,0,10.199999999999989,5506.416051603998,1.0341937646664432,0.03419376466644314,52582.4,4550.400000000001,4.556962025316455,0.018990384615384617,52.65822784810126,998.5600000000001,2768896,20736,1,0,0
765,L47944,L,296.8,307.9,1337,56.5,5,0,0,0,0,0,0,11.099999999999966,7910.582661616658,1.037398921832884,0.03739892183288398,75540.5,282.5,0.08849557522123894,0.04225878833208676,23.663716814159294,3192.25,1787569,25,1,0,0
3991,H33404,H,302.2,311.2,1692,28.2,122,0,0,0,0,0,0,9.0,4996.640283681493,1.029781601588352,0.029781601588352087,47714.4,3440.4,4.326241134751773,0.016666666666666666,60.0,795.24,2862864,14884,0,0,1
9783,L56962,L,298.7,309.9,1404,47.1,64,0,0,0,0,0,0,11.199999999999989,6924.94985445491,1.0374958151991964,0.03749581519919648,66128.40000000001,3014.4,1.3588110403397027,0.033547008547008546,29.808917197452228,2218.4100000000003,1971216,4096,1,0,0
1764,L48943,L,298.2,307.6,1511,31.0,209,1,1,0,0,0,0,9.400000000000034,4905.178049559983,1.0315224681421866,0.031522468142186566,46841.0,6479.0,6.741935483870968,0.020516214427531435,48.74193548387097,961.0,2283121,43681,1,0,0
3015,L50194,L,300.5,309.7,1580,42.8,196,0,0,0,0,0,0,9.199999999999989,7081.568720211872,1.0306156405990017,0.030615640599001626,67624.0,8388.8,4.579439252336449,0.027088607594936708,36.91588785046729,1831.8399999999997,2496400,38416,1,0,0
4466,L51645,L,302.8,310.6,1404,43.2,203,0,0,0,0,0,0,7.800000000000011,6351.5463633217005,1.0257595772787318,0.025759577278731873,60652.8,8769.6,4.6990740740740735,0.03076923076923077,32.5,1866.2400000000002,1971216,41209,1,0,0
4038,M18897,M,302.0,310.8,1609,35.2,4,0,0,0,0,0,0,8.800000000000011,5930.991826761146,1.0291390728476821,0.029139072847682156,56636.8,140.8,0.11363636363636363,0.021876942200124302,45.710227272727266,1239.0400000000002,2588881,16,0,1,0
2241,L49420,L,299.2,308.5,1457,44.7,195,0,0,0,0,0,0,9.300000000000011,6820.17773945769,1.0310828877005347,0.031082887700534797,65127.9,8716.5,4.3624161073825505,0.03067947838023336,32.59507829977628,1998.0900000000001,2122849,38025,1,0,0
2396,M17255,M,299.2,308.5,1742,28.9,150,0,0,0,0,0,0,9.300000000000011,5271.990407793128,1.0310828877005347,0.031082887700534797,50343.799999999996,4335.0,5.190311418685122,0.016590126291618826,60.27681660899654,835.2099999999999,3034564,22500,0,1,0
4606,H34019,H,302.9,311.0,1469,48.7,130,0,0,0,0,0,0,8.100000000000023,7491.682697186997,1.0267414988445032,0.026741498844503213,71540.3,6331.0,2.6694045174537986,0.03315180394826413,30.164271047227924,2371.69,2157961,16900,0,0,1
323,L47502,L,297.8,308.5,1448,40.0,192,0,0,0,0,0,0,10.699999999999989,6065.368216530695,1.0359301544660846,0.03593015446608458,57920.0,7680.0,4.8,0.027624309392265192,36.2,1600.0,2096704,36864,1,0,0
8707,L55886,L,297.2,308.6,1335,53.0,39,0,0,0,0,0,0,11.400000000000034,7409.446273491528,1.0383580080753703,0.03835800807537024,70755.0,2067.0,0.7358490566037735,0.039700374531835204,25.18867924528302,2809.0,1782225,1521,1,0,0
8776,H38189,H,297.5,308.6,1536,38.7,7,0,0,0,0,0,0,11.100000000000025,6224.87734752896,1.037310924369748,0.037310924369747984,59443.200000000004,270.90000000000003,0.1808785529715762,0.0251953125,39.689922480620154,1497.6900000000003,2359296,49,0,0,1
4908,M19767,M,303.6,312.5,1607,33.7,14,0,0,0,0,0,0,8.899999999999977,5671.192586284783,1.02931488801054,0.029314888010540108,54155.9,471.80000000000007,0.4154302670623145,0.020970752955818298,47.68545994065281,1135.6900000000003,2582449,196,0,1,0
783,L47962,L,296.8,307.9,1698,30.8,48,0,0,0,0,0,0,11.099999999999966,5476.675641150014,1.037398921832884,0.03739892183288398,52298.4,1478.4,1.5584415584415585,0.018138987043580683,55.12987012987013,948.6400000000001,2883204,2304,1,0,0
3251,H32664,H,301.2,309.8,1709,27.0,151,0,0,0,0,0,0,8.600000000000023,4832.083660486461,1.0285524568393094,0.028552456839309504,46143.0,4077.0,5.592592592592593,0.01579871269748391,63.2962962962963,729.0,2920681,22801,0,0,1
7902,L55081,L,300.8,312.4,1365,44.5,129,0,0,0,0,0,0,11.599999999999966,6360.939725355934,1.038563829787234,0.038563829787233925,60742.5,5740.5,2.898876404494382,0.0326007326007326,30.674157303370787,1980.25,1863225,16641,1,0,0
2068,L49247,L,299.7,309.6,1553,36.8,174,0,0,0,0,0,0,9.900000000000034,5984.775892990603,1.033033033033033,0.03303303303303315,57150.399999999994,6403.2,4.728260869565218,0.02369607211848036,42.20108695652174,1354.2399999999998,2411809,30276,1,0,0
1758,M16617,M,298.1,307.4,1335,56.2,190,0,0,0,0,0,0,9.299999999999956,7856.809067362715,1.0311975847031196,0.031197584703119608,75027.0,10678.0,3.380782918149466,0.04209737827715356,23.75444839857651,3158.4400000000005,1782225,36100,0,1,0
8997,L56176,L,297.2,307.9,1540,37.1,164,0,0,0,0,0,0,10.699999999999989,5983.058489006642,1.0360026917900402,0.03600269179004034,57134.0,6084.400000000001,4.420485175202156,0.024090909090909093,41.50943396226415,1376.41,2371600,26896,1,0,0
7272,M22131,M,300.3,310.4,1293,49.7,37,0,0,0,0,0,0,10.099999999999966,6729.511375475089,1.0336330336330335,0.03363303363303352,64262.100000000006,1838.9,0.744466800804829,0.03843774168600155,26.01609657947686,2470.09,1671849,1369,0,1,0
9262,H38675,H,298.3,309.0,1470,38.4,10,0,0,0,0,0,0,10.699999999999989,5911.2207369945545,1.0358699296010727,0.03586992960107271,56448.0,384.0,0.2604166666666667,0.026122448979591834,38.28125,1474.56,2160900,100,0,0,1
2777,L49956,L,300.1,309.4,1453,47.6,28,0,0,0,0,0,0,9.299999999999956,7242.711479390005,1.0309896701099632,0.0309896701099632,69162.8,1332.8,0.5882352941176471,0.03275980729525121,30.525210084033613,2265.76,2111209,784,1,0,0
