udi,product_id,type,air_temp_k,process_temp_k,rotational_speed_rpm,torque_nm,tool_wear_min,machine_failure,twf,hdf,pwf,osf,rnf,temp_diff_k,power_w
4634,L51813,L,303.0,311.2,1382,50.5,203,0,0,0,0,0,0,8.199999999999989,7308.496429556175
4066,M18925,M,301.9,310.7,1511,37.6,70,0,0,0,0,0,0,8.800000000000011,5949.506279466303
1959,H31372,H,297.9,307.7,1464,43.2,97,0,0,0,0,0,0,9.800000000000011,6622.979968591858
3376,M18235,M,301.4,310.6,1459,46.9,27,0,0,0,0,0,0,9.200000000000045,7165.66915554847
151,L47330,L,298.4,308.3,1422,42.7,186,0,0,0,0,0,0,9.900000000000034,6358.52069901267
2813,M17672,M,300.0,309.3,1413,40.7,117,0,0,0,0,0,0,9.300000000000011,6022.338869152026
2886,M17745,M,300.5,309.5,1320,49.9,59,0,0,0,0,0,0,9.0,6897.680830221749
7561,M22420,M,300.3,311.3,1377,53.8,125,0,0,0,0,0,0,11.0,7757.911730627707
7128,L54307,L,300.6,310.0,1438,53.8,103,0,0,0,0,0,0,9.399999999999977,8101.581022979406
1628,L48807,L,297.9,307.8,1499,37.5,78,0,0,0,0,0,0,9.900000000000034,5886.559234663874
8322,L55501,L,298.8,309.6,1442,50.0,104,0,0,0,0,0,0,10.800000000000011,7550.294344127469
913,L48092,L,295.6,306.0,1569,40.4,174,0,0,0,0,0,0,10.399999999999977,6637.933949622946
650,M15509,M,297.7,309.2,1732,28.8,152,0,0,0,0,0,0,11.5,5223.588936976821
7778,L54957,L,300.3,311.5,1695,25.6,43,0,0,0,0,0,0,11.199999999999989,4543.999614152277
7483,M22342,M,300.2,311.6,1510,47.5,146,0,0,0,0,0,0,11.400000000000034,7511.024435957596
1465,L48644,L,298.8,310.0,1412,46.3,107,0,0,0,0,0,0,11.199999999999989,6846.116822800829
8533,L55712,L,298.6,309.4,1315,55.5,28,0,0,0,0,0,0,10.799999999999955,7642.709528020569
1852,M16711,M,297.7,307.3,1365,49.2,36,0,0,0,0,0,0,9.600000000000023,7032.769314326111
8946,L56125,L,297.4,308.2,1639,33.8,39,0,0,0,0,0,0,10.800000000000011,5801.285938069936
3862,M18721,M,302.5,311.5,1481,41.1,215,0,0,0,0,0,0,9.0,6374.197246354083
2697,L49876,L,300.0,309.6,1452,46.0,51,0,0,0,0,0,0,9.600000000000023,6994.441883952316
1106,M15965,M,296.6,307.5,1734,27.0,50,0,0,0,0,0,0,10.899999999999977,4902.769495192231
5402,M20261,M,302.6,312.3,1454,54.8,253,1,1,0,0,1,0,9.699999999999989,8343.986312130395
9271,L56450,L,298.2,308.8,1302,60.4,34,0,0,0,0,0,0,10.600000000000023,8235.24531841414
971,L48150,L,295.8,306.5,1568,35.1,111,0,0,0,0,0,0,10.699999999999989,5763.440218569691
8609,L55788,L,297.4,308.4,1369,50.6,220,1,0,0,0,1,0,11.0,7254.084044796
6533,H35946,H,301.2,310.6,1352,52.0,69,0,0,0,0,0,0,9.400000000000034,7362.217663932561
7934,L55113,L,300.8,311.8,1928,21.8,209,0,0,0,0,0,0,11.0,4401.413195581348
6099,M20958,M,300.8,310.7,1924,22.4,36,0,0,0,0,0,0,9.899999999999977,4513.170118245049
4140,H33553,H,301.7,310.2,1620,30.8,42,0,0,0,0,0,0,8.5,5225.096901450544
4000,L51179,L,302.0,311.0,1420,45.9,144,0,0,0,0,0,0,9.0,6825.424199189184
7782,L54961,L,300.4,311.7,1513,40.0,51,0,0,0,0,0,0,11.300000000000011,6337.639579841809
7720,H37133,H,300.6,311.7,1535,33.3,92,0,0,0,0,0,0,11.099999999999966,5352.802642818968
9059,M23918,M,297.2,308.3,1326,57.2,100,0,0,0,0,0,0,11.100000000000023,7942.700210511858
2412,L49591,L,299.0,308.5,1559,38.1,194,0,0,0,0,0,0,9.5,6220.133542622039
5587,M20446,M,302.4,311.8,1557,31.5,49,0,0,0,0,0,0,9.400000000000034,5136.032749721273
1148,M16007,M,297.1,308.0,1690,25.6,159,0,0,0,0,0,0,10.899999999999977,4530.5954854969605
2274,L49453,L,299.3,308.5,1589,32.7,74,0,0,0,0,0,0,9.199999999999989,5441.269891944059
69,L47248,L,298.8,308.9,1527,32.4,189,0,0,0,0,0,0,10.099999999999966,5180.988940594142
435,M15294,M,297.5,308.5,1484,44.7,40,0,0,0,0,0,0,11.0,6946.564011911607
1872,L49051,L,298.3,308.1,1840,21.5,88,0,0,0,0,0,0,9.800000000000011,4142.713512533741
6513,M21372,M,301.1,310.0,1433,48.1,14,0,0,0,0,0,0,8.899999999999977,7218.049977059324
3692,L50871,L,302.1,311.2,1460,46.9,198,0,0,0,0,0,0,9.099999999999966,7170.580512063583
6499,H35912,H,300.8,309.9,2041,19.2,194,0,0,0,0,0,0,9.099999999999966,4103.673987825131
8042,H37455,H,300.8,311.9,1431,48.5,25,0,0,0,0,0,0,11.099999999999966,7267.917524447307
7082,L54261,L,300.7,310.4,1366,52.6,205,0,0,0,0,0,0,9.699999999999989,7524.281956955747
3703,L50882,L,302.0,311.2,1434,44.9,15,0,0,0,0,0,0,9.199999999999989,6742.548984987486
7238,M22097,M,299.8,310.0,1632,33.7,172,0,0,0,0,0,0,10.199999999999989,5759.418979973097
7438,L54617,L,299.8,311.3,1727,30.0,24,0,0,0,0,0,0,11.5,5425.530512749573
6857,M21716,M,301.1,311.3,1836,22.8,31,0,0,0,0,0,0,10.199999999999989,4383.652725113054
665,L47844,L,297.5,308.9,1390,47.4,187,0,0,0,0,0,0,11.399999999999977,6899.565785813903
2840,M17699,M,300.4,309.4,1362,42.1,182,0,0,0,0,0,0,9.0,6004.651702512315
6734,M21593,M,301.7,311.0,1311,46.8,136,0,0,0,0,0,0,9.300000000000011,6425.059631415701
1564,L48743,L,298.2,308.3,1402,51.0,141,0,0,0,0,0,0,10.100000000000023,7487.6719305659135
2366,L49545,L,299.4,308.5,1845,22.9,76,0,0,0,0,0,0,9.100000000000023,4424.4620136831845
7111,M21970,M,300.8,310.4,1518,36.0,59,0,0,0,0,0,0,9.599999999999966,5722.725177779168
1141,M16000,M,296.9,307.9,1385,44.8,144,0,0,0,0,0,0,11.0,6497.651365664649
6426,L53605,L,300.3,309.9,1393,56.1,12,0,0,0,0,0,0,9.599999999999966,8183.566119262589
9295,L56474,L,298.1,309.0,1437,36.2,95,0,0,0,0,0,0,10.899999999999977,5447.45882947163
7549,L54728,L,300.2,311.4,1495,43.6,95,0,0,0,0,0,0,11.199999999999989,6825.843078209663
9870,L57049,L,298.9,309.9,1590,31.3,98,0,0,0,0,0,0,11.0,5211.588053040107
3476,L50655,L,301.8,310.7,1644,33.4,68,0,0,0,0,0,0,8.899999999999977,5750.1198657184705
2822,M17681,M,300.3,309.6,1419,42.5,137,0,0,0,0,0,0,9.300000000000011,6315.386631878881
285,L47464,L,298.2,308.3,2051,19.2,90,0,0,0,0,0,0,10.100000000000023,4123.780180808106
594,L47773,L,297.5,309.6,1312,50.7,0,0,0,0,0,0,0,12.100000000000023,6965.790558951576
3117,L50296,L,300.0,309.2,1566,34.4,18,0,0,0,0,0,0,9.199999999999989,5641.295096198119
4941,L52120,L,303.6,312.6,1502,39.5,103,0,0,0,0,0,0,9.0,6212.918351494293
2878,M17737,M,300.5,309.4,1655,32.1,37,0,0,0,0,0,0,8.899999999999977,5563.289350609485
5557,H34970,H,302.5,312.0,1357,42.0,179,0,0,0,0,0,0,9.5,5968.397723289889
3914,M18773,M,302.4,311.4,1675,29.6,128,0,0,0,0,0,0,9.0,5192.005458832732
8807,L55986,L,297.4,308.5,1692,34.3,83,0,0,0,0,0,0,11.100000000000023,6077.473820222525
2668,M17527,M,299.8,309.3,1663,35.2,208,0,0,0,0,0,0,9.5,6130.043137292597
127,L47306,L,299.0,308.6,1329,60.5,120,0,0,0,0,0,0,9.600000000000023,8419.939550518684
4067,M18926,M,301.9,310.7,1472,47.0,73,0,0,0,0,0,0,8.800000000000011,7244.931538198541
3190,L50369,L,300.1,309.1,1551,33.7,214,0,0,0,0,0,0,9.0,5473.565464422962
9282,L56461,L,298.2,308.9,1336,45.0,66,0,0,0,0,0,0,10.699999999999989,6295.751677793946
17,M14876,M,298.6,309.2,1311,46.6,44,0,0,0,0,0,0,10.599999999999966,6397.602111623327
2722,M17581,M,299.6,309.3,1553,32.4,112,0,0,0,0,0,0,9.699999999999989,5269.204862306944
1533,M16392,M,298.1,308.9,1417,39.2,65,0,0,0,0,0,0,10.799999999999955,5816.80540577867
9909,L57088,L,298.6,309.0,1456,47.7,0,0,0,0,0,0,0,10.399999999999977,7272.912656766515
7368,M22227,M,299.5,310.1,1359,61.1,67,0,0,0,0,0,0,10.600000000000023,8695.394394385437
6903,L54082,L,301.0,311.6,1461,40.6,154,0,0,0,0,0,0,10.600000000000023,6211.619826530811
3139,L50318,L,300.4,309.9,1376,43.5,74,0,0,0,0,0,0,9.5,6268.1056624423545
5669,M20528,M,302.2,311.4,1432,45.3,33,0,0,0,0,0,0,9.199999999999989,6793.1286267102805
3397,M18256,M,301.4,310.6,1459,35.0,87,0,0,0,0,0,0,9.200000000000045,5347.514295185426
2551,L49730,L,299.4,309.3,1366,48.4,116,0,0,0,0,0,0,9.900000000000034,6923.483777883234
1466,L48645,L,298.7,309.8,1546,40.9,109,0,0,0,0,0,0,11.100000000000023,6621.576723873253
8341,M23200,M,298.8,309.7,1480,38.1,157,0,0,0,0,0,0,10.899999999999977,5904.937551687375
9938,L57117,L,298.3,308.1,1505,46.1,80,0,0,0,0,0,0,9.800000000000011,7265.508970079555
3865,M18724,M,302.5,311.4,1629,31.7,225,0,0,0,0,0,0,8.899999999999977,5407.654850550646
9209,L56388,L,298.0,308.9,1406,40.9,77,0,0,0,0,0,0,10.899999999999977,6021.951406058082
1264,L48443,L,297.8,309.2,1400,56.9,34,0,0,0,0,0,0,11.399999999999977,8341.975692832095
441,L47620,L,297.4,308.5,1389,39.2,54,0,0,0,0,0,0,11.100000000000023,5701.865002559331
3706,M18565,M,302.0,311.3,1725,27.7,23,0,0,0,0,0,0,9.300000000000011,5003.771699005142
2349,L49528,L,299.2,308.4,1436,41.8,28,0,0,0,0,0,0,9.199999999999989,6285.782357106554
1718,L48897,L,298.2,307.6,1369,54.5,82,0,0,0,0,0,0,9.400000000000034,7813.193289355376
8519,M23378,M,298.3,309.6,1681,27.1,194,0,0,0,0,0,0,11.300000000000011,4770.518916451612
6979,L54158,L,300.7,311.1,1427,50.3,137,0,0,0,0,0,0,10.400000000000034,7516.585054954451
6544,L53723,L,301.4,310.8,1698,29.6,99,0,0,0,0,0,0,9.400000000000034,5263.298668118196
1077,L48256,L,296.9,307.7,1653,35.9,177,0,0,0,0,0,0,10.800000000000011,6214.353012139433
889,M15748,M,295.6,306.1,1651,28.1,110,0,0,0,0,0,0,10.5,4858.274071241888
9927,M24786,M,298.5,308.6,1897,20.2,50,0,0,0,0,0,0,10.100000000000023,4012.7981843322905
1635,H31048,H,297.9,307.9,1406,58.5,93,0,0,0,0,0,0,10.0,8613.304578347135
6793,L53972,L,301.2,310.6,1811,24.0,84,0,0,0,0,0,0,9.400000000000034,4551.539436520892
7964,L55143,L,301.0,312.2,1510,39.9,61,0,0,0,0,0,0,11.199999999999989,6309.260526204381
9280,M24139,M,298.2,308.8,1645,28.2,58,0,0,0,0,0,0,10.600000000000023,4857.8447202458965
8567,M23426,M,297.9,308.7,1751,26.6,111,0,0,0,0,0,0,10.800000000000011,4877.490146306345
7832,M22691,M,300.0,311.4,1533,42.6,180,0,0,0,0,0,0,11.399999999999977,6838.807383893477
4334,L51513,L,301.6,309.8,1588,33.9,89,0,0,0,0,0,0,8.199999999999989,5637.399521307668
4209,M19068,M,302.3,310.9,1627,32.3,0,0,0,0,0,0,0,8.599999999999966,5503.243043023872
8064,M22923,M,300.3,311.7,1551,36.4,84,0,0,0,0,0,0,11.399999999999977,5912.10038293756
937,M15796,M,295.6,306.1,1418,46.2,24,0,0,0,0,0,0,10.5,6860.358709497104
8052,L55231,L,300.6,311.8,1652,27.2,52,0,0,0,0,0,0,11.199999999999989,4705.51936444884
2692,L49871,L,300.0,309.6,1431,47.7,39,0,0,0,0,0,0,9.600000000000023,7148.034348786321
724,M15583,M,297.4,308.9,1500,46.3,137,0,0,0,0,0,0,11.5,7272.786993060371
1612,M16471,M,297.8,307.9,1726,27.3,35,0,0,0,0,0,0,10.099999999999966,4934.373917287345
7819,L54998,L,299.8,311.2,2142,16.6,144,0,0,0,0,0,0,11.399999999999977,3723.541276740767
6501,M21360,M,300.9,310.0,1416,46.6,201,0,0,0,0,0,0,9.100000000000023,6909.995873423823
9056,H38469,H,297.3,308.4,1864,23.1,90,0,0,0,0,0,0,11.099999999999966,4509.065103844358
9974,L57153,L,298.5,308.2,1444,40.5,170,0,0,0,0,0,0,9.699999999999989,6124.220718907942
8665,H38078,H,297.5,308.6,1355,58.9,138,0,0,0,0,0,0,11.100000000000023,8357.631296222487
439,L47618,L,297.4,308.4,1341,52.2,49,0,0,0,0,0,0,11.0,7330.403802327209
7991,M22850,M,301.1,312.4,1809,25.1,126,0,0,0,0,0,0,11.299999999999955,4754.89472898776
2373,M17232,M,299.3,308.5,1404,49.4,93,0,0,0,0,0,0,9.199999999999989,7263.110887687315
7234,L54413,L,299.9,310.0,1447,45.9,162,0,0,0,0,0,0,10.100000000000023,6955.203391708978
670,H30083,H,297.5,308.9,1471,37.7,197,0,0,0,0,0,0,11.399999999999977,5807.412043744436
9130,L56309,L,297.6,308.6,1664,30.1,81,0,0,0,0,0,0,11.0,5245.035542825328
7462,L54641,L,300.0,311.5,1749,28.3,83,0,0,0,0,0,0,11.5,5183.2823032312635
9939,L57118,L,298.3,308.1,1528,33.9,82,0,0,0,0,0,0,9.800000000000011,5424.39953939428
9193,L56372,L,297.9,309.0,1562,35.8,40,0,0,0,0,0,0,11.100000000000023,5855.886818389326
1554,L48733,L,298.5,308.8,1332,59.1,115,0,0,0,0,0,0,10.300000000000011,8243.66478672576
8903,H38316,H,297.4,308.7,1522,46.3,146,0,0,0,0,0,0,11.300000000000011,7379.454535625256
3184,L50363,L,300.1,309.3,1616,32.0,199,0,0,0,0,0,0,9.199999999999989,5415.267976747846
2685,L49864,L,299.8,309.4,1460,37.4,25,0,0,0,0,0,0,9.599999999999966,5718.117508553903
1047,L48226,L,296.4,307.5,1331,47.8,99,0,0,0,0,0,0,11.100000000000023,6662.459316271968
2147,L49326,L,299.3,308.8,1647,32.9,172,0,0,0,0,0,0,9.5,5674.376066840421
8094,L55273,L,300.2,311.6,1511,35.7,160,0,0,0,0,0,0,11.400000000000034,5648.866334493271
65,L47244,L,299.0,309.1,1523,38.6,177,0,0,0,0,0,0,10.100000000000023,6156.244020023535
9785,M24644,M,298.7,309.8,1435,48.8,71,0,0,0,0,0,0,11.100000000000023,7333.315011519535
976,M15835,M,296.0,306.6,1628,36.8,121,0,0,0,0,0,0,10.600000000000023,6273.802417120865
1829,L49008,L,297.8,307.2,1351,56.3,174,0,0,0,0,0,0,9.399999999999977,7965.120710082977
6782,M21641,M,301.3,310.8,1494,35.3,54,0,0,0,0,0,0,9.5,5522.731389451641
3420,L50599,L,301.5,310.5,1611,33.8,144,0,0,0,0,0,0,9.0,5702.17916182469
2134,H31547,H,299.3,309.0,1732,29.7,141,0,0,0,0,0,0,9.699999999999989,5386.826091257346
5154,L52333,L,304.2,313.4,1644,31.7,23,0,0,0,0,0,0,9.199999999999989,5457.449094110045
2760,L49939,L,299.7,309.1,1483,41.1,208,0,0,0,0,0,0,9.400000000000034,6382.8052102249185
4902,M19761,M,303.6,312.3,1630,32.4,223,0,0,0,0,0,0,8.699999999999989,5530.459707379471
6340,L53519,L,300.5,310.0,1451,48.6,208,0,0,0,0,0,0,9.5,7384.6905233812395
1341,L48520,L,298.6,310.2,1569,36.3,10,0,0,0,0,0,0,11.599999999999966,5964.282236913686
8328,M23187,M,298.7,309.6,1254,57.1,124,0,0,0,0,0,0,10.900000000000034,7498.290513735047
9889,M24748,M,298.8,309.6,1575,34.4,149,0,0,0,0,0,0,10.800000000000011,5673.716332383166
9464,M24323,M,298.5,309.3,1552,36.8,133,0,0,0,0,0,0,10.800000000000011,5980.922206002199
4150,L51329,L,301.9,310.4,1603,37.6,69,0,0,0,0,0,0,8.5,6311.75285637623
3194,L50373,L,300.0,309.1,1401,44.5,0,0,0,0,0,0,0,9.100000000000023,6528.700773057628
4053,M18912,M,301.9,310.8,1563,39.2,39,0,0,0,0,0,0,8.900000000000034,6416.137508279507
9083,L56262,L,297.2,307.9,1309,49.6,167,0,0,0,0,0,0,10.699999999999989,6799.076708801078
884,L48063,L,295.7,306.3,1490,34.3,97,0,0,0,0,0,0,10.600000000000023,5351.912524900452
8493,M23352,M,298.4,309.5,1514,38.8,128,0,0,0,0,0,0,11.100000000000023,6151.573518945197
7338,L54517,L,299.9,310.5,1539,32.8,213,0,0,0,0,0,0,10.600000000000023,5286.16946263633
5373,H34786,H,302.9,312.3,1509,46.8,175,0,0,0,0,0,0,9.400000000000034,7395.4347702565165
3980,L51159,L,302.3,311.3,1439,41.8,96,0,0,0,0,0,0,9.0,6298.914214398558
8772,L55951,L,297.5,308.6,1536,39.0,202,0,0,0,0,0,0,11.100000000000023,6273.132210688099
9400,L56579,L,297.8,308.3,1477,44.8,170,0,0,0,0,0,0,10.5,6929.264308365838
1135,M15994,M,296.9,307.8,1426,50.7,130,0,0,0,0,0,0,10.900000000000034,7571.049799592186
1577,L48756,L,298.3,308.4,1490,41.7,170,0,0,0,0,0,0,10.099999999999966,6506.552544849821
5499,M20358,M,302.9,312.5,1903,21.2,23,0,0,0,0,0,0,9.600000000000023,4224.771912645506
6491,L53670,L,300.7,309.9,1383,44.5,176,0,0,0,0,0,0,9.199999999999989,6444.820249206781
5846,M20705,M,301.4,311.2,1727,26.5,43,0,0,0,0,0,0,9.800000000000011,4792.551952928789
3031,M17890,M,300.4,309.6,1563,34.0,6,0,0,0,0,0,0,9.200000000000045,5565.01722656896
3492,H32905,H,301.9,310.9,1590,34.3,106,0,0,0,0,0,0,9.0,5711.101284960883
8933,L56112,L,297.4,308.4,1474,43.6,4,0,0,0,0,0,0,11.0,6729.961670422103
9810,M24669,M,298.2,309.0,1353,50.3,150,0,0,0,0,0,0,10.800000000000011,7126.797182448053
3738,L50917,L,302.2,311.1,1351,48.6,110,0,0,0,0,0,0,8.900000000000034,6875.752513499693
4113,H33526,H,301.9,310.5,1472,39.7,187,0,0,0,0,0,0,8.600000000000023,6119.654937584725
2758,L49937,L,299.8,309.2,1439,36.1,203,0,0,0,0,0,0,9.399999999999977,5439.971366980573
1884,M16743,M,298.0,307.6,1472,46.7,116,0,0,0,0,0,0,9.600000000000023,7198.6872943377
2523,M17382,M,298.8,308.7,1543,38.2,44,0,0,0,0,0,0,9.899999999999977,6172.454638116058
8240,L55419,L,299.0,310.4,1339,49.6,94,0,0,0,0,0,0,11.399999999999977,6954.899704419133
5633,L52812,L,302.7,312.2,1376,52.8,164,0,0,0,0,0,0,9.5,7608.183424757616
4090,M18949,M,301.9,310.5,1590,40.3,130,0,0,0,0,0,0,8.600000000000023,6710.127748802438
3782,L50961,L,302.3,310.8,1465,43.8,7,0,0,0,0,0,0,8.5,6719.552526763208
1974,L49153,L,297.9,307.6,1747,25.3,136,0,0,0,0,0,0,9.700000000000045,4628.518928509354
897,L48076,L,295.5,306.1,1573,35.1,129,0,0,0,0,0,0,10.600000000000023,5781.818535593192
8658,L55837,L,297.4,308.4,1421,46.0,124,0,0,0,0,0,0,11.0,6845.111513151681
6229,L53408,L,301.2,310.9,1413,50.1,141,0,0,0,0,0,0,9.699999999999989,7413.247600602371
8258,M23117,M,299.0,310.6,1587,34.2,141,0,0,0,0,0,0,11.600000000000023,5683.706597021582
5259,M20118,M,303.5,312.9,1572,44.7,84,0,0,0,0,0,0,9.399999999999977,7358.4896406503
6395,M21254,M,300.2,309.7,1408,44.0,144,0,0,0,0,0,0,9.5,6487.5982691731615
5670,M20529,M,302.2,311.5,1479,39.5,36,0,0,0,0,0,0,9.300000000000011,6117.780453968084
3353,L50532,L,301.4,310.8,1610,34.6,187,0,0,0,0,0,0,9.400000000000034,5833.5186786957665
354,H29767,H,297.5,308.3,1674,30.0,54,0,0,0,0,0,0,10.800000000000011,5259.026102109314
5782,M20641,M,301.7,311.1,1618,36.7,115,0,0,0,0,0,0,9.400000000000034,6218.3218908584695
7857,L55036,L,300.4,311.8,1433,42.2,14,0,0,0,0,0,0,11.400000000000034,6332.675863449137
7205,L54384,L,299.8,309.6,1526,41.7,85,0,0,0,0,0,0,9.800000000000011,6663.757841235455
7192,L54371,L,300.3,310.3,1629,34.1,52,0,0,0,0,0,0,10.0,5817.067205166469
2610,L49789,L,299.4,309.2,1621,34.5,48,0,0,0,0,0,0,9.800000000000011,5856.399945189413
4363,L51542,L,302.1,310.1,1447,46.6,169,0,0,0,0,0,0,8.0,7061.274031669682
8145,M23004,M,299.7,311.0,1506,42.7,85,0,0,0,0,0,0,11.300000000000011,6734.129516675866
1916,L49095,L,298.0,307.7,1492,38.7,202,0,0,0,0,0,0,9.699999999999989,6046.560548511204
1560,L48739,L,298.2,308.3,1458,41.8,132,0,0,0,0,0,0,10.100000000000023,6382.082643914592
5286,L52465,L,303.8,313.1,1523,39.8,150,0,0,0,0,0,0,9.300000000000011,6347.629844480225
1387,L48566,L,298.9,310.2,1445,40.0,129,0,0,0,0,0,0,11.300000000000011,6052.801845916334
9992,M24851,M,298.9,308.4,1827,26.1,5,0,0,0,0,0,0,9.5,4993.53010695444
4299,M19158,M,301.8,310.2,1437,42.3,0,0,0,0,0,0,0,8.399999999999977,6365.400786924031
2440,L49619,L,299.1,308.4,1693,31.6,65,0,0,0,0,0,0,9.299999999999955,5602.381235195654
78,L47257,L,298.8,308.9,1455,41.3,208,1,1,0,0,0,0,10.099999999999966,6292.767164773035
4418,L51597,L,302.6,310.4,1365,66.8,80,1,0,1,1,0,0,7.7999999999999545,9548.556711320816
2780,L49959,L,300.1,309.5,1353,50.9,34,0,0,0,0,0,0,9.399999999999977,7211.808679654193
6755,L53934,L,301.8,311.1,1495,36.9,197,0,0,0,0,0,0,9.300000000000011,5776.917651053591
8576,M23435,M,297.6,308.3,1648,29.1,134,0,0,0,0,0,0,10.699999999999989,5022.024352322499
4387,L51566,L,301.9,309.7,1719,31.9,0,0,0,0,0,0,0,7.800000000000011,5742.422963717175
5362,L52541,L,303.3,312.7,1643,30.7,142,0,0,0,0,0,0,9.399999999999977,5282.07492021115
4734,L51913,L,303.3,311.6,1484,44.6,223,0,0,0,0,0,0,8.300000000000011,6931.0236002518495
1448,M16307,M,299.0,310.3,1662,33.6,67,0,0,0,0,0,0,11.300000000000011,5847.886229098184
9107,L56286,L,297.4,308.3,1854,21.8,24,0,0,0,0,0,0,10.900000000000034,4232.479286622312
8293,H37706,H,298.9,310.5,1429,39.9,19,0,0,0,0,0,0,11.600000000000023,5970.816749633153
4055,M18914,M,301.9,310.9,1456,43.6,45,0,0,0,0,0,0,9.0,6647.777606604194
5902,L53081,L,301.0,310.7,1464,45.8,184,0,0,0,0,0,0,9.699999999999989,7021.58524447933
2323,L49502,L,299.2,308.7,1514,41.9,196,0,0,0,0,0,0,9.5,6643.065217623808
8715,M23574,M,297.2,308.6,1444,41.1,56,0,0,0,0,0,0,11.400000000000034,6214.949914743615
2505,L49684,L,299.2,309.1,1468,45.6,2,0,0,0,0,0,0,9.900000000000034,7010.024183514121
3021,L50200,L,300.4,309.6,1543,38.1,209,0,0,0,0,0,0,9.200000000000045,6156.296379901094
3856,H33269,H,302.4,311.1,1578,32.3,196,0,0,0,0,0,0,8.700000000000045,5337.503086595986
3300,L50479,L,301.3,310.5,1390,45.8,63,0,0,0,0,0,0,9.199999999999989,6666.669050427779
5708,L52887,L,302.4,311.8,1448,43.4,141,0,0,0,0,0,0,9.400000000000034,6580.924514935803
8954,L56133,L,297.3,308.0,1518,36.0,59,0,0,0,0,0,0,10.699999999999989,5722.725177779168
9254,M24113,M,298.2,309.0,1508,40.5,192,0,0,0,0,0,0,10.800000000000011,6395.6543241781
9370,M24229,M,297.7,308.3,1547,36.8,74,0,0,0,0,0,0,10.600000000000023,5961.653771060182
7498,M22357,M,300.3,311.8,1483,45.1,181,0,0,0,0,0,0,11.5,7004.00279759474
2163,L49342,L,299.5,309.1,1336,42.1,217,0,0,0,0,0,0,9.600000000000023,5890.025458558337
3234,H32647,H,300.8,309.4,1474,40.7,104,0,0,0,0,0,0,8.599999999999966,6282.326605187606
3136,L50315,L,300.4,309.8,1342,52.5,68,0,0,0,0,0,0,9.400000000000034,7378.030346955629
8302,M23161,M,298.7,310.1,1644,34.1,46,0,0,0,0,0,0,11.400000000000034,5870.631359910175
5829,L53008,L,301.3,311.1,1504,39.1,2,0,0,0,0,0,0,9.800000000000011,6158.191807468761
945,M15804,M,295.7,306.3,1712,28.5,43,0,0,0,0,0,0,10.600000000000023,5109.486291798439
5964,H35377,H,300.4,310.7,1656,36.3,127,0,0,0,0,0,0,10.300000000000011,6294.997695557083
4880,H34293,H,303.7,312.5,1520,35.6,154,0,0,0,0,0,0,8.800000000000011,5666.59538903503
3062,L50241,L,300.1,309.1,1353,58.7,86,0,0,0,0,0,0,9.0,8316.95814333401
9288,L56467,L,298.2,308.9,1709,28.1,81,0,0,0,0,0,0,10.699999999999989,5028.946328135909
1705,M16564,M,298.1,307.8,1503,44.7,54,0,0,0,0,0,0,9.699999999999989,7035.502499934734
4796,L51975,L,303.6,312.5,1431,49.0,162,0,0,0,0,0,0,8.899999999999977,7342.844509235424
8046,M22905,M,300.7,311.9,1366,55.1,36,0,0,0,0,0,0,11.199999999999989,7881.899920689385
4782,L51961,L,303.7,312.3,1384,45.9,121,0,0,0,0,0,0,8.600000000000023,6652.385275829458
5947,L53126,L,300.7,310.8,1496,46.4,90,0,0,0,0,0,0,10.100000000000023,7269.0589697781115
1364,L48543,L,298.7,310.1,1433,54.6,66,0,0,0,0,0,0,11.400000000000034,8193.462136121396
8023,L55202,L,300.9,312.0,1441,43.8,210,0,0,0,0,0,0,11.100000000000023,6609.4711201814225
9705,L56884,L,298.9,310.1,1577,41.4,80,0,0,0,0,0,0,11.200000000000045,6836.922428301324
857,L48036,L,296.1,307.1,1898,22.7,20,0,0,0,0,0,0,11.0,4511.808761428493
647,M15506,M,297.7,309.4,1461,43.7,142,0,0,0,0,0,0,11.699999999999989,6685.906069443262
1368,M16227,M,298.8,310.2,1581,37.5,75,0,0,0,0,0,0,11.399999999999977,6208.572481656829
4731,L51910,L,303.3,311.7,1508,35.5,217,0,0,0,0,0,0,8.399999999999977,5606.067370575865
8590,M23449,M,297.3,307.8,1538,48.0,171,0,0,0,0,0,0,10.5,7730.8312019537625
8673,L55852,L,297.5,308.8,1312,50.3,159,0,0,0,0,0,0,11.300000000000011,6910.833631464778
3042,L50221,L,300.4,309.5,1543,38.9,37,0,0,0,0,0,0,9.100000000000023,6285.562445620802
9181,L56360,L,297.9,309.1,1507,36.9,13,0,0,0,0,0,0,11.200000000000045,5823.287558620577
5771,L52950,L,301.6,311.2,1408,42.9,89,0,0,0,0,0,0,9.599999999999966,6325.408312443832
3277,L50456,L,301.3,310.0,1438,40.9,7,0,0,0,0,0,0,8.699999999999989,6159.008621558693
4270,L51449,L,302.6,311.0,1610,39.2,152,0,0,0,0,0,0,8.399999999999977,6609.073185111967
7708,H37121,H,300.5,311.4,1679,27.5,59,0,0,0,0,0,0,10.899999999999977,4835.17289326249
9422,M24281,M,298.1,308.5,1382,54.5,17,0,0,0,0,0,0,10.399999999999977,7887.387235857654
3326,L50505,L,301.5,310.6,1587,33.7,122,0,0,0,0,0,0,9.100000000000023,5600.611471334132
